adjusted_Q_drop,dropped_Q,env_step,normalized_bias,reward,step
5.1672186851501465,5.0,42999.0,-0.6503386241314297,-124.96441170348093,215
5.127292633056641,5.0,43199.0,0.3992593175477352,-119.89456788758814,216
5.0993828773498535,5.0,43399.0,0.279098863276188,-225.52395299713038,217
5.143357753753662,5.0,43599.0,-0.43974832116268076,-122.56391135566138,218
5.190647125244141,5.0,43799.0,-0.4728954439227265,-123.01738661058188,219
5.255119323730469,5.0,43999.0,-0.6447200298037973,-124.77767502334473,220
5.1824541091918945,5.0,44199.0,0.7266522050573396,-122.41063960860524,221
5.171431064605713,5.0,44399.0,0.11023270890423274,-118.24806539479614,222
5.112424850463867,5.0,44599.0,0.5900643320116148,-122.82489671837702,223
5.13457727432251,5.0,44799.0,-0.2215238593679663,-117.69441005205283,224
5.186390399932861,5.0,44999.0,-0.5181320873118543,-120.88037990372713,225
5.21083927154541,5.0,45199.0,-0.24448740821311027,-0.6471591382175018,226
5.226555824279785,5.0,45399.0,-0.15716329250185165,-124.22231066492016,227
5.144964218139648,5.0,45599.0,0.815918055239667,-122.90913559747194,228
5.158602237701416,5.0,45799.0,-0.13638181492753068,-123.72518890418758,229
4.998231410980225,5.0,45999.0,1.6037083322388812,-0.11304343906468445,230
5.0343523025512695,5.0,46199.0,-0.3612090515990637,-249.03010434379024,231
4.846370220184326,5.0,46399.0,1.879821252593171,-123.55566783894395,232
4.89578914642334,5.0,46599.0,-0.4941883522384607,-120.40010852255347,233
4.920322418212891,5.0,46799.0,-0.2453321415655781,-115.48669569170838,234
4.954008102416992,5.0,46999.0,-0.3368545773324021,-117.97007034968634,235
4.917567729949951,5.0,47199.0,0.3644051300205141,-334.4024870470095,236
4.859724044799805,5.0,47399.0,0.578437570221404,-241.49934686278607,237
4.677680492401123,5.0,47599.0,1.8204340702171622,-236.57637491102264,238
4.550445079803467,5.0,47799.0,1.2723536556406139,-124.75158558791651,239
4.422843933105469,5.0,47999.0,1.276013601412602,-236.18947879620382,240
4.453277111053467,4.0,48199.0,-0.3043313416091943,-118.20950919820024,241
4.380451679229736,4.0,48399.0,0.7282526271722415,-229.78157408133632,242
4.413799285888672,4.0,48599.0,-0.3334746961553509,-1.1433069899951833,243
3.8120110034942627,4.0,48799.0,6.017882166271315,-227.5857537305612,244
3.8562049865722656,4.0,48999.0,-0.44194031626308955,-122.95813414944996,245
3.8777835369110107,4.0,49199.0,-0.21578608076994654,-116.1064916865764,246
3.9242122173309326,4.0,49399.0,-0.46428710433358106,-124.99826720177364,247
3.990973472595215,4.0,49599.0,-0.6676137064702501,-0.060640797493993724,248
3.9174365997314453,4.0,49799.0,0.73536951251673,-224.5318681240405,249
4.001006603240967,4.0,49999.0,-0.8356997984295679,-122.58657002843636,250
4.030827045440674,4.0,50199.0,-0.2982042322293464,-224.68315449513506,251
4.066135406494141,4.0,50399.0,-0.3530819036123503,-122.4191991849096,252
4.1746978759765625,4.0,50599.0,-1.0856227853636635,-122.04448453096687,253
4.204246520996094,4.0,50799.0,-0.2954855287694215,-1.6569352169944278,254
4.314313888549805,4.0,50999.0,-1.1006746835995396,-225.5629477615919,255
4.361727714538574,4.0,51199.0,-0.4741371684907886,-115.4570637471408,256
4.192394733428955,4.0,51399.0,1.6933313245242791,-234.79632108180704,257
4.487359046936035,4.0,51599.0,-2.9496435857603327,-240.98323799711991,258
4.604435920715332,4.0,51799.0,-1.1707705620577173,-121.09333014377556,259
4.621800422668457,5.0,51999.0,-0.1736432328713168,-0.42963521119283726,260
4.66085958480835,5.0,52199.0,-0.3905935072952226,-230.1935082796601,261
4.588841915130615,5.0,52399.0,0.7201765597355545,-242.77381499628586,262
4.4851789474487305,5.0,52599.0,1.0366306987081182,-124.57931148902843,263
4.51491117477417,4.0,52799.0,-0.29732053438810946,-226.36396006143042,264
4.390794277191162,5.0,52999.0,1.2411678422087753,-231.59947429459214,265
4.441033363342285,4.0,53199.0,-0.5023907830830453,-228.60394429102948,266
4.39777135848999,4.0,53399.0,0.4326184160425337,-125.97801405980454,267
4.4180684089660645,4.0,53599.0,-0.20297061847882267,-124.71259047959462,268
4.498443126678467,4.0,53799.0,-0.803745061336967,-1.4454115307202062,269
4.31248140335083,4.0,53999.0,1.8596166544742296,-122.93144529754682,270
4.45733642578125,4.0,54199.0,-1.448551079924548,-117.15871374118663,271
4.014476776123047,4.0,54399.0,4.428596746098044,-119.16437542185406,272
4.075039386749268,4.0,54599.0,-0.6056282788104694,-118.20968090557535,273
4.075084209442139,4.0,54799.0,-0.0004475477545579357,-232.87393528278324,274
4.176474094390869,4.0,54999.0,-1.0138968227429903,-0.19226497817197852,275
4.2341485023498535,4.0,55199.0,-0.5767455587872203,-121.95729936359159,276
4.336974620819092,4.0,55399.0,-1.0282618242937096,-227.85092480715664,277
4.440797328948975,4.0,55599.0,-1.038226169468203,-123.9747578981404,278
4.545396327972412,4.0,55799.0,-1.0459917379494725,-231.14060474009338,279
4.630444526672363,5.0,55999.0,-0.8504837493449967,-120.12743667329502,280
4.492979049682617,5.0,56199.0,1.3746558627051253,-239.7795229463516,281
4.58762788772583,4.0,56399.0,-0.9464869536439751,-124.90369621671081,282
4.674858093261719,5.0,56599.0,-0.8723041617025258,-0.028130507500245632,283
4.60698938369751,5.0,56799.0,0.6786891910517474,-113.67493253895354,284
4.640953540802002,5.0,56999.0,-0.33963931402465897,-123.05129081599165,285
4.634401321411133,5.0,57199.0,0.06552377862438054,-238.96691416322287,286
4.855992317199707,5.0,57399.0,-2.2159096563617915,-229.54650244272074,287
4.914929389953613,5.0,57599.0,-0.5893727291028519,-225.6576630922556,288
4.984512805938721,5.0,57799.0,-0.6958317840169103,-0.2657075101782938,289
4.846821308135986,5.0,57999.0,1.3769125422962827,-120.66731412438207,290
4.951076984405518,5.0,58199.0,-1.042556187786812,-121.88839286040717,291
5.090421676635742,5.0,58399.0,-1.3934456055186757,-121.40015874809663,292
5.042910575866699,5.0,58599.0,0.4751130916396458,-248.19584936366797,293
4.80856466293335,5.0,58799.0,2.3434577630629514,-120.36398073520373,294
4.9091339111328125,5.0,58999.0,-1.0056943912721805,-120.55708039180635,295
4.839268684387207,5.0,59199.0,0.6986507837385945,-122.063036528059,296
4.812786102294922,5.0,59399.0,0.2648260473995727,-226.85627073330906,297
4.888977527618408,5.0,59599.0,-0.7619153436671346,-245.8634058654337,298
5.004356861114502,5.0,59799.0,-1.1537946119155247,-122.78979080511417,299
5.080085754394531,5.0,59999.0,-0.7572897653603524,-117.70123536961147,300
5.136110305786133,5.0,60199.0,-0.5602443661887173,-0.21856701597200065,301
4.947720050811768,5.0,60399.0,1.8839046852829708,-222.95463359819553,302
4.849457263946533,5.0,60599.0,0.9826283941277479,-123.25409774881832,303
4.832481384277344,5.0,60799.0,0.1697593394159688,-121.40517927879907,304
4.860323905944824,5.0,60999.0,-0.278425795273417,-126.19501648372221,305
4.89087438583374,5.0,61199.0,-0.30550603660244635,-0.3983602594712072,306
4.579978942871094,5.0,61399.0,3.108956559389664,-117.49101307781018,307
4.667710781097412,5.0,61599.0,-0.8773207039874327,-224.80465913889006,308
4.667458534240723,5.0,61799.0,0.0025239118131507223,-115.22883178240018,309
4.626413345336914,5.0,61999.0,0.41045259154149716,-338.53927595497146,310
4.680483341217041,5.0,62199.0,-0.5407009051993332,-119.74842294236512,311
4.732341766357422,5.0,62399.0,-0.5185836338693782,-224.05219743074431,312
4.677911758422852,5.0,62599.0,0.5442987999172604,-1.968252018021759,313
4.68877649307251,5.0,62799.0,-0.10864569754500367,-122.00284216655963,314
4.6939377784729,5.0,62999.0,-0.05161199804743713,-219.92076461436656,315
4.691624641418457,5.0,63199.0,0.023131011140971797,-122.22490279713598,316
4.727253437042236,5.0,63399.0,-0.3562898757766517,-237.7828493350421,317
4.7960920333862305,5.0,63599.0,-0.6883848520399095,-227.73251110931974,318
4.659214973449707,5.0,63799.0,1.3687698234324421,-123.62927013618909,319
4.5472211837768555,5.0,63999.0,1.119936750969678,-227.54523356512368,320
4.477754592895508,5.0,64199.0,0.6946661999905497,-120.0404368110987,321
4.490688323974609,4.0,64399.0,-0.12933764912271895,-120.38825664353044,322
4.528122425079346,4.0,64599.0,-0.3743428292251773,-121.38061029183028,323
4.569007396697998,5.0,64799.0,-0.40885112665344225,-0.35316545476508,324
4.625762939453125,5.0,64999.0,-0.5675560844648653,-119.80072265953532,325
4.722630500793457,5.0,65199.0,-0.968675838390293,-243.9128781778225,326
4.8635945320129395,5.0,65399.0,-1.409640808141426,-117.07721976886664,327
4.907776832580566,5.0,65599.0,-0.4418212729587095,-123.7838300255827,328
4.615647792816162,5.0,65799.0,2.9212890000505176,-124.48026555517582,329
4.331302165985107,5.0,65999.0,2.8434546959568383,-125.20122670518592,330
3.4044644832611084,4.0,66199.0,9.268376099665252,-123.49154985923845,331
3.4215478897094727,3.0,66399.0,-0.17083310596938883,-124.23163568786445,332
3.530984401702881,3.0,66599.0,-1.0943653002771072,-0.173323171044266,333
3.29559588432312,4.0,66799.0,2.3538853418900163,-234.48623804540463,334
3.313720941543579,3.0,66999.0,-0.18125147757656826,-119.99826232572735,335
3.3947551250457764,3.0,67199.0,-0.8103406611561434,-304.4366198075978,336
3.4432291984558105,3.0,67399.0,-0.48474165932367524,-121.5921198735766,337
3.528524160385132,3.0,67599.0,-0.852950463105096,-116.81922548934935,338
3.6230568885803223,4.0,67799.0,-0.9453277058613139,-243.4617553950753,339
3.6552841663360596,4.0,67999.0,-0.32227213735715315,-124.04919678792506,340
4.1276044845581055,4.0,68199.0,-4.723204071691511,-226.06532711002913,341
4.1774983406066895,4.0,68399.0,-0.49894036469296227,-120.53839105387276,342
4.228975772857666,4.0,68599.0,-0.5147757171882044,-122.4230636019391,343
4.324344158172607,4.0,68799.0,-0.9536836058648563,-120.96815560854698,344
4.375390529632568,4.0,68999.0,-0.5104634366046981,-123.74012961251508,345
4.4841084480285645,4.0,69199.0,-1.0871806029461109,-118.28004278436339,346
4.590782642364502,4.0,69399.0,-1.0667411309382986,-314.14771478565734,347
4.205785274505615,5.0,69599.0,3.849973151182853,-0.45264815533128144,348
4.2597246170043945,4.0,69799.0,-0.5393952174453723,-249.36108282866607,349
4.328786849975586,4.0,69999.0,-0.6906200464716699,-0.44952509892054354,350
